"","X","Unique.Id","indicator_id","geo_type_id","measurement_type_id","internal_id","subtopic_id","name","Measure","geo_type_name","description","geo_entity_id","geo_entity_name","year_description","data_value","lon","lat","Address","zipcode"
"557",560,412822,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",413,"Queens Village (CD13)","Annual Average 2016",16.21,-73.7419017,40.7156628,"216-25 Hempstead Ave, Jamaica, NY 11429, USA","11429"
"558",561,412825,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",414,"Rockaway and Broad Channel (CD14)","Annual Average 2016",11.6,-73.8213213,40.6158335,"15 E 1st St, Far Rockaway, NY 11693, USA","11693"
"559",562,412828,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",501,"St. George and Stapleton (CD1)","Annual Average 2016",16.86,-74.0799469,40.6427017,"100 Belmont Pl, Staten Island, NY 10301, USA","10301"
"560",564,412834,375,17,104,2025,122,"Nitrogen Dioxide (NO2)","Mean","CD","Neighborhood (community district)",503,"Tottenville and Great Kills (CD3)","Annual Average 2016",11.44,-74.2355404,40.5083408,"6 Kathleen Ct, Staten Island, NY 10307, USA","10307"
"561",565,413683,391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",1,"Bronx","Annual Average 2016",15.44,-73.8648268,40.8447819,"60 Metropolitan Oval, Bronx, NY 10462, USA","10462"
"562",566,413686,391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",2,"Brooklyn","Annual Average 2016",17.36,-73.9441579,40.6781784,"58 Brooklyn Ave, Brooklyn, NY 11216, USA","11216"
"563",567,413689,391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",3,"Manhattan","Annual Average 2016",23.59,-73.9712488,40.7830603,"225 Central Park West, New York, NY 10024, USA","10024"
"564",568,413692,391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",4,"Queens","Annual Average 2016",15.71,-73.7948516,40.7282239,"7424 175th St, Fresh Meadows, NY 11366, USA","11366"
"565",569,413695,391,1,104,2028,122,"Nitric Oxide (NO)","Mean","Borough","Borough",5,"Staten Island","Annual Average 2016",10.47,-74.1502007,40.5795317,"579 Richmond Hill Rd, Staten Island, NY 10306, USA","10306"
"566",570,413698,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",101,"Kingsbridge - Riverdale","Annual Average 2016",13.22,-73.9024298,40.883563,"3450 Kingsbridge Ave, Bronx, NY 10463, USA","10463"
"567",571,413701,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",102,"Northeast Bronx","Annual Average 2016",14.62,-73.8648268,40.8447819,"60 Metropolitan Oval, Bronx, NY 10462, USA","10462"
"568",572,413704,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",103,"Fordham - Bronx Pk","Annual Average 2016",14.92,-73.8945473,40.8648137,"Poe Park, Grand Concourse bet. E. 192 St. and, E Kingsbridge Rd, Bronx, NY 10458, United States","10458"
"569",573,413707,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",104,"Pelham - Throgs Neck","Annual Average 2016",15.94,-73.8053262,40.8119378,"140 Pennyfield Ave, Bronx, NY 10465, USA","10465"
"570",574,413710,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",105,"Crotona -Tremont","Annual Average 2016",16.78,-73.8904307,40.8462275,"1975 Crotona Ave, Bronx, NY 10457, USA","10457"
"571",575,413713,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",106,"High Bridge - Morrisania","Annual Average 2016",16.45,-73.9286734,40.8367117,"1155 University Ave, Bronx, NY 10452, USA","10452"
"572",576,413716,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",107,"Hunts Point - Mott Haven","Annual Average 2016",15.6,-73.9228881,40.8091068,"236e Willis Ave, Bronx, NY 10454, USA","10454"
"573",577,413719,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",201,"Greenpoint","Annual Average 2016",20.4,-73.9515032,40.7304701,"210 Greenpoint Ave, Brooklyn, NY 11222, USA","11222"
"574",578,413722,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",202,"Downtown - Heights - Slope","Annual Average 2016",21.23,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"575",579,413725,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",19.03,-73.9422324,40.6694022,"792 Eastern Pkwy, Brooklyn, NY 11213, USA","11213"
"576",580,413728,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",204,"East New York","Annual Average 2016",18.22,-73.8759245,40.6590529,"997 Elton St, Brooklyn, NY 11208, USA","11208"
"577",581,413731,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",205,"Sunset Park","Annual Average 2016",17.74,-74.0157776,40.64655,"5194 3rd Ave, Brooklyn, NY 11220, USA","11220"
"578",582,413734,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",206,"Borough Park","Annual Average 2016",16.24,-73.9921028,40.6350319,"4822 13th Ave, Brooklyn, NY 11219, USA","11219"
"579",583,413737,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",207,"East Flatbush - Flatbush","Annual Average 2016",18.09,-73.9486519,40.639045,"1910 Nostrand Ave, Brooklyn, NY 11226, USA","11226"
"580",584,413740,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",208,"Canarsie - Flatlands","Annual Average 2016",15.6,-73.9321664,40.6232714,"4502 Avenue L, Brooklyn, NY 11234, USA","11234"
"581",585,413743,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",14.91,-74.0298767,40.6263732,"8201 3rd Ave, Brooklyn, NY 11209, USA","11209"
"582",586,413746,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",14.39,-73.9707016,40.5755438,"145 Sea Breeze Ave, Brooklyn, NY 11224, USA","11224"
"583",587,413749,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",211,"Williamsburg - Bushwick","Annual Average 2016",18.83,-73.9570696,40.7081156,"311 Broadway, Brooklyn, NY 11211, USA","11211"
"584",588,413752,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",301,"Washington Heights","Annual Average 2016",16.53,-73.9393554,40.8417082,"3335 Broadway, New York, NY 10032, USA","10032"
"585",589,413755,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",302,"Central Harlem - Morningside Heights","Annual Average 2016",16.98,-73.9624327,40.8089564,"Mathematics Hall, 2990 Broadway, New York, NY 10027, USA","10027"
"586",590,413758,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",303,"East Harlem","Annual Average 2016",18.73,-73.9389213,40.7957399,"2237 2nd Ave, New York, NY 10029, USA","10029"
"587",591,413761,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",304,"Upper West Side","Annual Average 2016",22.11,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA","10024"
"588",592,413764,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",305,"Upper East Side","Annual Average 2016",27.16,-73.9565551,40.7735649,"235 E 78th St, New York, NY 10075, USA","10075"
"589",593,413767,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",306,"Chelsea - Clinton","Annual Average 2016",28.49,-73.994137,40.7620382,"645 10th Ave, New York, NY 10036, USA","10036"
"590",594,413770,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",307,"Gramercy Park - Murray Hill","Annual Average 2016",28.79,-73.9844722,40.7367783,"243 3rd Ave, New York, NY 10003, USA","10003"
"591",595,413773,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",308,"Greenwich Village - SoHo","Annual Average 2016",32.74,-74.0029883,40.723301,"501 Broome St, New York, NY 10013, USA","10013"
"592",596,413776,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",309,"Union Square - Lower East Side","Annual Average 2016",26.82,-73.9761295,40.7127869,"East River Promenade, New York, NY 10002, USA","10002"
"593",597,413779,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",310,"Lower Manhattan","Annual Average 2016",24.06,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"594",598,413782,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",401,"Long Island City - Astoria","Annual Average 2016",16.68,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"595",599,413785,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",402,"West Queens","Annual Average 2016",17.22,-73.7529749,40.7772409,"32-2 West Dr, Little Neck, NY 11363, USA","11363"
"596",600,413788,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",403,"Flushing - Clearview","Annual Average 2016",15.07,-73.777482,40.7593085,"4250 Clearview Expressway Service Road, Bayside, NY 11361, USA","11361"
"597",601,413791,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",404,"Bayside - Little Neck","Annual Average 2016",15.3,-73.739473,40.7669896,"247-21 Northern Blvd, Douglaston, NY 11363, USA","11363"
"598",602,413794,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",405,"Ridgewood - Forest Hills","Annual Average 2016",17.4,-73.8442894,40.7219087,"107-55 Queens Blvd, Forest Hills, NY 11375, USA","11375"
"599",603,413797,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",406,"Fresh Meadows","Annual Average 2016",15.93,-73.7801447,40.7335179,"73-15 192nd St, Flushing, NY 11366, USA","11366"
"600",604,413800,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",407,"Southwest Queens","Annual Average 2016",16.48,-73.7948516,40.7282239,"7424 175th St, Fresh Meadows, NY 11366, USA","11366"
"601",605,413803,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",408,"Jamaica","Annual Average 2016",15.76,-73.7889689,40.702677,"103-20 169th St, Jamaica, NY 11433, USA","11433"
"602",606,413806,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",409,"Southeast Queens","Annual Average 2016",14.38,-73.8398084,40.6572736,"16004 Cross Bay Blvd, Howard Beach, NY 11414, USA","11414"
"603",607,413809,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",410,"Rockaways","Annual Average 2016",13.62,-73.7977928,40.592658,"PO Box920898, Arverne, NY 11692, United States","11692"
"604",608,413812,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",501,"Port Richmond","Annual Average 2016",11.46,-74.1254641,40.6354914,"124 Bodine St, Staten Island, NY 10310, USA","10310"
"605",609,413815,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",502,"Stapleton - St. George","Annual Average 2016",12.63,-74.0783714,40.6270496,"135 Canal St, Staten Island, NY 10304, USA","10304"
"606",610,413818,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",503,"Willowbrook","Annual Average 2016",10.72,-74.1384762,40.6031598,"1038 Willowbrook Rd, Staten Island, NY 10314, USA","10314"
"607",611,413821,391,3,104,2028,122,"Nitric Oxide (NO)","Mean","UHF42","Neighborhood (UHF 42)",504,"South Beach - Tottenville","Annual Average 2016",9.14,-74.0668076,40.5903824,"280 Father Capodanno Blvd, Staten Island, NY 10305, USA","10305"
"608",612,413824,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",101,"Kingsbridge - Riverdale","Annual Average 2016",13.22,-73.9024298,40.883563,"3450 Kingsbridge Ave, Bronx, NY 10463, USA","10463"
"609",613,413827,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",102,"Northeast Bronx","Annual Average 2016",14.62,-73.8648268,40.8447819,"60 Metropolitan Oval, Bronx, NY 10462, USA","10462"
"610",614,413830,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",103,"Fordham - Bronx Pk","Annual Average 2016",14.92,-73.8945473,40.8648137,"Poe Park, Grand Concourse bet. E. 192 St. and, E Kingsbridge Rd, Bronx, NY 10458, United States","10458"
"611",615,413833,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",104,"Pelham - Throgs Neck","Annual Average 2016",15.94,-73.8053262,40.8119378,"140 Pennyfield Ave, Bronx, NY 10465, USA","10465"
"612",616,413836,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",201,"Greenpoint","Annual Average 2016",20.4,-73.9515032,40.7304701,"210 Greenpoint Ave, Brooklyn, NY 11222, USA","11222"
"613",617,413839,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",202,"Downtown - Heights - Slope","Annual Average 2016",21.23,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"614",618,413842,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",203,"Bedford Stuyvesant - Crown Heights","Annual Average 2016",19.03,-73.9422324,40.6694022,"792 Eastern Pkwy, Brooklyn, NY 11213, USA","11213"
"615",619,413845,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",204,"East New York","Annual Average 2016",18.22,-73.8759245,40.6590529,"997 Elton St, Brooklyn, NY 11208, USA","11208"
"616",620,413848,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",205,"Sunset Park","Annual Average 2016",17.74,-74.0157776,40.64655,"5194 3rd Ave, Brooklyn, NY 11220, USA","11220"
"617",621,413851,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",206,"Borough Park","Annual Average 2016",16.24,-73.9921028,40.6350319,"4822 13th Ave, Brooklyn, NY 11219, USA","11219"
"618",622,413854,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",207,"East Flatbush - Flatbush","Annual Average 2016",18.09,-73.9486519,40.639045,"1910 Nostrand Ave, Brooklyn, NY 11226, USA","11226"
"619",623,413857,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",208,"Canarsie - Flatlands","Annual Average 2016",15.6,-73.9321664,40.6232714,"4502 Avenue L, Brooklyn, NY 11234, USA","11234"
"620",624,413860,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",209,"Bensonhurst - Bay Ridge","Annual Average 2016",14.91,-74.0298767,40.6263732,"8201 3rd Ave, Brooklyn, NY 11209, USA","11209"
"621",625,413863,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",210,"Coney Island - Sheepshead Bay","Annual Average 2016",14.39,-73.9707016,40.5755438,"145 Sea Breeze Ave, Brooklyn, NY 11224, USA","11224"
"622",626,413866,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",211,"Williamsburg - Bushwick","Annual Average 2016",18.83,-73.9570696,40.7081156,"311 Broadway, Brooklyn, NY 11211, USA","11211"
"623",627,413869,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",301,"Washington Heights","Annual Average 2016",16.53,-73.9393554,40.8417082,"3335 Broadway, New York, NY 10032, USA","10032"
"624",628,413872,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",302,"Central Harlem - Morningside Heights","Annual Average 2016",16.98,-73.9624327,40.8089564,"Mathematics Hall, 2990 Broadway, New York, NY 10027, USA","10027"
"625",629,413875,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",303,"East Harlem","Annual Average 2016",18.73,-73.9389213,40.7957399,"2237 2nd Ave, New York, NY 10029, USA","10029"
"626",630,413878,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",304,"Upper West Side","Annual Average 2016",22.11,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA","10024"
"627",631,413881,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",401,"Long Island City - Astoria","Annual Average 2016",16.68,-73.9234619,40.7643574,"3094 31st St, Astoria, NY 11102, USA","11102"
"628",632,413884,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",402,"West Queens","Annual Average 2016",17.22,-73.7529749,40.7772409,"32-2 West Dr, Little Neck, NY 11363, USA","11363"
"629",633,413887,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",403,"Flushing - Clearview","Annual Average 2016",15.06,-73.777482,40.7593085,"4250 Clearview Expressway Service Road, Bayside, NY 11361, USA","11361"
"630",634,413890,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",405,"Ridgewood - Forest Hills","Annual Average 2016",17.4,-73.8442894,40.7219087,"107-55 Queens Blvd, Forest Hills, NY 11375, USA","11375"
"631",635,413893,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",407,"Southwest Queens","Annual Average 2016",16.48,-73.7948516,40.7282239,"7424 175th St, Fresh Meadows, NY 11366, USA","11366"
"632",636,413896,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",408,"Jamaica","Annual Average 2016",15.76,-73.7889689,40.702677,"103-20 169th St, Jamaica, NY 11433, USA","11433"
"633",637,413899,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",409,"Southeast Queens","Annual Average 2016",14.38,-73.8398084,40.6572736,"16004 Cross Bay Blvd, Howard Beach, NY 11414, USA","11414"
"634",638,413902,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",410,"Rockaways","Annual Average 2016",13.62,-73.7977928,40.592658,"PO Box920898, Arverne, NY 11692, United States","11692"
"635",639,413905,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",305307,"Upper East Side-Gramercy","Annual Average 2016",27.93,-73.9582308,40.7693371,"1395 2nd Ave, New York, NY 10021, USA","10021"
"636",640,413908,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",306308,"Chelsea-Village  ","Annual Average 2016",29.91,-74.0013737,40.7465004,"404 W 23rd St, New York, NY 10011, USA","10011"
"637",641,413911,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",309310,"Union Square-Lower Manhattan","Annual Average 2016",25.96,-73.9910835,40.7358633,"97 E 15th St, New York, NY 10003, USA","10003"
"638",642,413914,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",404406,"Bayside Little Neck-Fresh Meadows","Annual Average 2016",15.56,-73.7683627,40.7601388,"214-20 Northern Blvd, Bayside, NY 11361, USA","11361"
"639",643,413917,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",501502,"Northern SI","Annual Average 2016",12.22,-74.1075022,40.6125128,"2 Dobbs Pl, Staten Island, NY 10301, USA","10301"
"640",644,413920,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",503504,"Southern SI","Annual Average 2016",9.73,-74.0006686,40.7208595,"459 Broadway, New York, NY 10013, USA","10013"
"641",645,413923,391,4,104,2028,122,"Nitric Oxide (NO)","Mean","UHF34","Neighborhood (UHF 34)",105106107,"South Bronx","Annual Average 2016",16.2,-73.9184261,40.81767,"360 E 151st St, Bronx, NY 10455, USA","10455"
"642",646,413926,391,6,104,2028,122,"Nitric Oxide (NO)","Mean","Citywide","Citywide",1,"New York City","Annual Average 2016",15.58,-74.0059728,40.7127753,"11 Centre St, New York, NY 10007, USA","10007"
"643",647,413929,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",101,"Financial District (CD1)","Annual Average 2016",25.8,-74.0082787,40.7077143,"26 Liberty St, New York, NY 10005, USA","10005"
"644",648,413932,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",102,"Greenwich Village and Soho (CD2)","Annual Average 2016",32.85,-73.9979716,40.7278058,"Off-Campus Housing, New York, NY 10012, USA","10012"
"645",649,413935,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",103,"Lower East Side and Chinatown (CD3)","Annual Average 2016",27,-73.9970307,40.7157509,"20 Elizabeth St, New York, NY 10013, USA","10013"
"646",650,413938,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",104,"Clinton and Chelsea (CD4)","Annual Average 2016",26.98,-73.9915613,40.7575867,"330 W 42nd St, New York, NY 10036, USA","10036"
"647",651,413941,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",105,"Midtown (CD5)","Annual Average 2016",29.85,-73.9840195,40.7549309,"42 St-Bryant Park Subway Station, New York, NY 10018, USA","10018"
"648",652,413944,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",106,"Stuyvesant Town and Turtle Bay (CD6)","Annual Average 2016",27.43,-73.9772417,40.7336112,"518 E 20th St, New York, NY 10009, USA","10009"
"649",653,413947,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",107,"Upper West Side (CD7)","Annual Average 2016",22.34,-73.9753676,40.7870106,"525 Amsterdam Ave, New York, NY 10024, USA","10024"
"650",654,413950,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",108,"Upper East Side (CD8)","Annual Average 2016",27.23,-73.9565551,40.7735649,"235 E 78th St, New York, NY 10075, USA","10075"
"651",655,413953,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",109,"Morningside Heights and Hamilton Heights (CD9)","Annual Average 2016",16.92,-73.957341,40.815638,"16 Old Broadway, New York, NY 10027, USA","10027"
"652",656,413956,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",110,"Central Harlem (CD10)","Annual Average 2016",17.22,-73.9499018,40.7973402,"9 W 110th St, New York, NY 10026, USA","10026"
"653",657,413959,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",111,"East Harlem (CD11)","Annual Average 2016",18.56,-73.9428147,40.8002976,"1664 Park Ave, New York, NY 10035, USA","10035"
"654",658,413962,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",112,"Washington Heights and Inwood (CD12)","Annual Average 2016",16.36,-73.9216022,40.8655733,"Messiah Mission Church, 202 Sherman Ave, New York, NY 10034, USA","10034"
"655",659,413965,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",201,"Mott Haven and Melrose (CD1)","Annual Average 2016",16.34,-73.9128734,40.8196463,"3024 3rd Ave, Bronx, NY 10455, USA","10455"
"656",660,413968,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",202,"Hunts Point and Longwood (CD2)","Annual Average 2016",15.69,-73.8920959,40.8211124,"1029 East 163rd Street, 3rd Floor, Bronx, NY 10459, United States","10459"
"657",661,413971,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",203,"Morrisania and Crotona (CD3)","Annual Average 2016",15.35,-73.8904307,40.8462275,"1975 Crotona Ave, Bronx, NY 10457, USA","10457"
"658",662,413974,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",204,"Highbridge and Concourse (CD4)","Annual Average 2016",16.75,-73.9271294,40.836916,"1164 Ogden Ave, Bronx, NY 10452, USA","10452"
"659",663,413977,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",205,"Fordham and University Heights (CD5)","Annual Average 2016",17.32,-73.9129619,40.861927,"209 W Fordham Rd, Bronx, NY 10468, USA","10468"
"660",664,413980,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",206,"Belmont and East Tremont (CD6)","Annual Average 2016",16.53,-73.864427,40.8410515,"1597 White Plains Rd, Bronx, NY 10460, USA","10460"
"661",665,413983,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",207,"Kingsbridge Heights and Bedford (CD7)","Annual Average 2016",15.84,-73.9006631,40.8776345,"5900, 3101 Kingsbridge Terrace, Bronx, NY 10463, United States","10463"
"662",666,413986,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",208,"Riverdale and Fieldston (CD8)","Annual Average 2016",13.11,-73.9069954,40.8859211,"3525 Riverdale Ave, Bronx, NY 10463, USA","10463"
"663",667,413989,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",209,"Parkchester and Soundview (CD9)","Annual Average 2016",16.63,-73.8566087,40.8382522,"1690 Metropolitan Ave, Bronx, NY 10462, USA","10462"
"664",668,413992,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",210,"Throgs Neck and Co-op City (CD10)","Annual Average 2016",16.14,-73.8213213,40.818399,"327 Swinton Ave, Bronx, NY 10465, USA","10465"
"665",669,413995,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",211,"Morris Park and Bronxdale (CD11)","Annual Average 2016",14.21,-73.8596912,40.8476095,"1824 Bronxdale Ave, Bronx, NY 10462, USA","10462"
"666",670,413998,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",212,"Williamsbridge and Baychester (CD12)","Annual Average 2016",14.13,-73.8566087,40.8776859,"3635 Paulding Ave, Bronx, NY 10469, USA","10469"
"667",671,414001,391,17,104,2028,122,"Nitric Oxide (NO)","Mean","CD","Neighborhood (community district)",301,"Greenpoint and Williamsburg (CD1)","Annual Average 2016",20.06,-73.9515032,40.7304701,"210 Greenpoint Ave, Brooklyn, NY 11222, USA","11222"
